regionName,action,adaptation,addiction,anticipation,anxiety,arousal,association,attention,autobiographical_memory,balance,belief,categorization,cognitive_control,communication,competition,concept,consciousness,consolidation,context,coordination,decision,decision_making,detection,discrimination,distraction,eating,efficiency,effort,emotion,emotion_regulation,empathy,encoding,episodic_memory,expectancy,expertise,extinction,face_recognition,facial_expression,familiarity,fear,fixation,focus,gaze,goal,hyperactivity,imagery,impulsivity,induction,inference,inhibition,insight,integration,intelligence,intention,interference,judgment,knowledge,language,language_comprehension,learning,listening,localization,loss,maintenance,manipulation,meaning,memory,memory_retrieval,mental_imagery,monitoring,mood,morphology,motor_control,movement,multisensory,naming,navigation,object_recognition,pain,perception,planning,priming,psychosis,reading,reasoning,recall,recognition,rehearsal,reinforcement_learning,response_inhibition,response_selection,retention,retrieval,reward_anticipation,rhythm,risk,rule,salience,search,selective_attention,semantic_memory,sentence_comprehension,skill,sleep,social_cognition,spatial_attention,speech_perception,speech_production,strategy,strength,stress,sustained_attention,task_difficulty,thought,timing,uncertainty,updating,utility,valence,verbal_fluency,visual_attention,visual_perception,word_recognition,working_memory
DVT_R,0.98897105,-0.031837907,-0.3289225,-0.0614911,-0.6647297,-0.2907786,-0.13282277,2.1675787,1.1256117,-0.045529734,-0.11645274,0.051874284,-0.020408781,-0.26364377,0.051274505,-0.06403884,0.19881779,-0.06625159,0.005664891,-0.08251662,-0.08801384,-0.39462173,0.29943678,0.02503866,0.11058346,-0.047052283,0.09131133,0.18052523,-0.7048715,-0.08533466,-0.4744595,1.1543719,2.2374728,-0.023346553,0.42574424,0.013817018,0.038451858,-0.11500841,0.4803909,-0.43642646,0.5134346,-0.00056529173,0.2808407,0.37495396,0.06557519,2.5500383,-0.5715663,0.0165404,0.2844503,-0.2566457,-0.0071766907,-0.40196243,-0.12186156,-0.17873044,0.38847828,0.21656966,0.18448265,-0.83865535,-0.27070644,0.4033493,-0.30488878,-3.5619123e-05,-0.92385566,0.93663514,0.6394796,-0.05228667,2.7381034,2.8019693,1.5867786,0.0770125,0.034297165,-0.5508864,-0.12086856,0.48121196,0.058548395,-0.012525479,4.843857,0.15836209,-0.5559758,-0.120278485,1.4138002,-0.21685033,-0.08792627,-0.502477,0.010336377,1.278384,0.8832472,0.00653383,-0.05344548,-0.1997647,-0.040144734,0.44846243,3.5874069,0.12484523,-0.13074856,-1.2468147,0.5818924,-0.5608336,0.080910906,0.5162004,0.2079589,-0.090715736,0.25547805,-0.007206645,-0.14812939,2.2525601,-0.2741559,-0.34111017,0.10496561,-0.023308137,-0.73059905,-0.061206605,0.6205647,0.13841604,-0.6886451,-0.042678162,0.28890148,-0.0910316,-0.5072347,-0.09703818,0.5583556,0.03163064,-0.08487468,1.3781939
PGp_R,0.9690815,-0.09371687,-0.0022057397,-0.21293156,-0.9939374,-0.25733727,-0.25503066,2.3830643,3.4774992,0.053907562,-0.014006712,-0.26038492,-0.4299409,-0.057666063,0.13274056,-0.066891804,0.40902117,-0.098568544,0.20690896,-1.0016268,-0.17385256,-0.23636027,0.09385491,0.017789785,0.14106151,-0.3145418,-0.07429527,-0.033073056,-0.74072284,0.018868431,0.5023287,1.3531809,3.6273277,-0.23444219,0.062272627,-0.11337671,0.019919578,-0.0661123,0.22969677,-0.21172366,0.5105269,9.9335026e-05,0.898366,0.2713423,0.034723528,0.33066168,-0.004521646,0.006879834,-0.07288104,-0.5265593,0.014800336,-0.062115327,-0.1561881,-0.26128706,-0.16588743,0.6155698,0.3483461,-0.47595698,-0.13128786,-0.29730666,-0.4334993,0.316358,-0.2980007,0.8441192,0.22539632,0.29487148,1.9473251,1.8989773,1.0498333,0.0024845258,-0.6251345,-0.28458694,-0.20691949,-1.1410952,0.37460196,-0.04511045,4.418445,0.263043,-0.72056544,0.5561983,0.59099925,0.05343768,-0.4574919,0.2235,0.19082507,0.2888638,0.5512421,-0.03440664,-0.088067815,-0.31048238,-0.12790465,0.065576665,4.03826,-0.035175685,-0.31493646,-1.5233389,0.052751984,0.12118704,-0.045904085,0.3863416,1.5690322,-0.08044825,0.19186127,-0.47882932,1.0981207,1.6443461,-0.7789775,-0.39705524,0.61086106,-0.027981421,-0.7526362,-0.035491936,1.050742,0.4421337,-0.7804162,-0.016835794,0.8582466,-0.13044111,0.1273764,0.07181563,0.40795627,0.19147715,0.3287739,-0.0067059575
IP2_R,1.5675718,-0.25652412,-0.4524958,-0.1597598,-2.0583131,-0.69968265,-1.0852165,5.138987,-0.46494833,0.08802827,-0.11437806,-0.09522969,2.2636528,-0.9462643,0.27995598,0.021492356,-0.006247628,-0.46861628,-0.03175048,1.8944359,0.6116502,0.26497766,0.16189095,1.084456,0.12477395,-0.34925026,0.10122747,0.7169671,-3.3884764,-0.84446675,-0.21152177,0.25593823,-0.21498607,0.41795382,0.2865013,-0.4836465,-0.7983916,-0.46004233,2.114466,-3.2096658,0.6063057,0.00023406828,0.22699971,1.0472378,-0.1723917,3.0313244,-0.44175526,-0.08159306,-0.08067775,0.4827302,-0.04363806,0.15989333,-0.004002278,-0.05620779,2.8662121,0.6426876,-0.59322447,-1.367563,-0.48233676,0.21014085,-0.35261676,0.13491575,-1.6510216,4.382494,1.8555855,-0.32692906,4.846683,0.9905154,1.2663186,2.169128,-1.8448006,-0.631458,1.4037251,1.3759178,0.65820014,-1.2118354,2.4702427,-0.34270933,0.03877705,-0.12668668,2.2509432,-0.3420098,-0.62247705,-0.28749374,0.4508663,-0.52021325,-2.3162485e-05,1.3214672,-0.068021625,1.4440024,1.4743581,0.33577245,1.2159643,-0.33454177,0.23548323,-2.9039133,2.0571113,-0.12821198,0.13854055,0.61433893,-0.48412824,0.049974963,2.1757889,-0.65168136,0.0114122,2.8609426,-0.5182785,-0.245294,0.5629168,-0.078607805,-1.5670079,-0.0149502205,3.4737854,-0.1158933,0.5347414,0.14666168,2.005147,-0.13431372,-1.4989629,-0.15286765,1.0402483,0.095718905,-0.12313512,7.240989
IP1_R,0.97499275,-0.15917876,-0.64079535,-0.6665778,-2.441345,-0.6485847,-0.31639177,4.59384,0.56500375,-0.16515215,0.20602289,0.29773265,2.0688114,-0.3177253,0.58270985,0.03271417,-0.038003787,-0.14329265,0.06691891,0.27482238,1.3595674,0.3559723,0.48901737,0.075887755,0.12780996,-0.7125657,0.18518981,0.45793223,-2.7820406,-0.86929095,-0.6695817,2.8225446,2.032795,0.24374925,0.2140883,-0.37334698,-0.097062826,-0.37847638,2.3489769,-3.1561408,1.2836493,-0.0004877239,0.05927413,0.3022453,-0.14589126,1.7206608,0.15847404,0.15354535,0.14504148,0.39925,-0.07684688,0.042274103,-0.010374595,0.29416522,2.6962132,1.2960781,0.11558588,0.38234356,-0.106546156,0.57887197,-0.6007164,-0.4350842,-1.2823241,3.51874,1.0745877,0.07996131,6.5122113,2.8346078,1.4918984,1.6977351,-0.9992757,-0.58137727,0.41410634,-1.6486068,0.5881,-0.44750738,1.9137402,-0.121007,-2.778421,-1.838282,0.89541477,-0.029121256,-0.59258467,2.940244,0.6567428,0.30438107,1.4828674,0.4440511,0.31652015,1.2769823,0.54010165,0.18766575,5.530376,-0.302087,-0.11725422,-2.061151,2.4350283,-0.22514744,0.14182948,1.7747916,0.68210167,0.26931968,0.6563467,0.025095403,-0.33126685,1.5308332,-0.3433145,-0.17268045,0.8726639,0.016259948,-1.5911298,-0.012398416,4.2834306,-0.06430382,-0.16654463,0.2765103,2.550178,-0.17973778,-0.9208906,-0.14962487,1.3410352,-0.07867325,0.21013941,6.3650074
IP0_R,1.2176394,0.085827395,-0.32704985,0.4758672,-1.4176035,-0.47633258,-0.48574764,4.2709484,1.2828153,-0.13050887,0.09910395,0.026409613,0.67567676,0.025510963,0.23434569,-0.05778612,0.02617625,-0.103535645,0.022617245,-0.25486845,0.29193175,0.0063993284,0.22708146,0.2592087,0.17275019,-0.39405683,0.16237442,0.1489484,-1.8724822,-0.5897015,-0.7853853,2.5761194,2.0889668,-0.022013681,0.4078841,-0.22133803,0.19968782,-0.26088545,0.66896015,-1.6346487,1.6844237,-0.00041321092,1.3220764,0.6799199,-0.14548428,0.6164549,0.13310203,0.13285841,0.012828206,-0.39710313,-0.048580606,0.101823345,0.00058298366,-0.22694263,1.4902285,0.91653603,-0.035974175,-0.5033192,0.08536209,0.21908113,-0.6333727,0.037238304,-0.90868837,1.4141146,0.90615386,0.16260414,4.31467,1.2145444,1.6022403,-0.1982144,-0.26473016,-0.5099367,-0.31029788,-1.2481654,0.55653447,-0.0020973822,4.158086,0.10118639,-1.9215753,0.5517413,1.1628778,0.14276855,-0.56022096,1.3064501,0.37171626,1.214599,1.2189367,-0.028346263,-0.06865225,0.060372002,0.08198567,-0.06871933,3.5286512,0.2190368,-0.1597487,-1.590455,0.96756405,-0.51025987,0.02926371,2.336986,0.23902807,-0.08755446,0.20306662,-0.40251204,-0.16468541,4.051515,-0.65314287,-0.15904449,0.19472556,-0.035595834,-1.687088,-0.07440748,1.5463872,0.10073497,-0.079714134,0.01441295,1.2230983,-0.18180767,-0.18941608,-0.21830384,0.7880651,0.77182394,0.13058499,2.9806232
PFop_R,2.7079022,-0.56074244,-0.4398071,0.33136967,-0.1525719,0.31609964,0.047413018,-0.91867006,-0.50702417,0.022239301,-0.026553705,0.099485785,-0.98149323,0.09150884,-0.15258862,-0.009940413,0.1051347,-0.16639344,-0.07995676,2.2179334,-0.48578507,-0.4093578,0.033339866,0.26906168,-0.029002974,0.059236884,-0.265234,-0.030844944,-0.28887224,0.20440206,1.9990038,-0.32095963,-0.692783,-0.31541568,0.04930142,-0.2609078,-0.6140743,0.059808522,-0.05762812,-0.16194029,0.22961853,0.00033704587,0.08062271,-0.021108985,0.040100478,1.7095636,-0.40901792,0.31038904,0.012935829,-0.4204711,-0.009847452,0.3638503,-0.15422459,-0.17454222,-0.502312,-0.71320015,0.27714518,-1.4733963,-0.4058733,-0.72628134,0.30054745,0.25141007,-0.2303404,-0.6053843,0.45849717,0.15555099,-1.9209794,-0.39627552,-0.19706786,-0.0885984,-0.97292286,-0.61472106,1.598735,6.6017694,0.9535608,1.2180743,0.184141,0.21690962,7.5689416,2.1457272,0.6436451,-0.59467053,-0.35164154,-0.692018,-0.45784155,-0.87176317,-0.3925049,0.5118286,-0.024017327,-0.44089282,-0.09635925,0.18572414,-0.16866647,-0.48018086,0.41141546,-0.80011976,-1.0533196,-0.656598,-0.202159,0.07341986,0.6142172,-0.16580115,-0.084129214,-0.24237473,-0.23775516,0.6202724,0.057166375,2.0256667,-0.17884803,-0.004244198,-0.22729994,-0.026520837,0.18802275,0.22792703,0.18467137,-0.057791334,-0.330504,0.037167124,-0.7563032,-0.12256924,-0.06047954,0.118366376,-0.23896913,-1.3211107
PF_R,3.5808492,-0.15641688,-0.49881455,0.8419226,0.04344123,1.3217933,-0.39766663,0.12808467,-0.08600048,0.00897574,0.8669957,-0.25331378,-0.5693162,-0.09577886,-0.17708223,-0.0071379165,0.21835034,-0.06657796,0.16479371,1.8943524,-0.7254973,-0.6912837,0.34797293,0.0971129,-0.01850874,-0.6336308,-0.020814573,-0.07343564,-1.0461212,0.004539018,3.6947188,-0.6592004,0.04331623,0.82237536,0.3671137,0.19317259,-0.50763774,-0.16184215,-0.079342715,0.18757807,0.02731385,-6.1026192e-05,0.082231276,0.45012006,-0.059411533,3.730416,-0.23005386,0.4139778,-0.086990245,0.31297234,0.037298877,0.23865815,-0.17173383,-0.11693915,-0.154931,-0.07136374,0.016684622,-1.3469925,-0.27364385,-0.28174904,-0.3723993,0.031541158,-0.18115744,0.048653413,0.45712516,0.009699909,-0.76778835,0.22629747,0.7590982,0.88541496,-1.1513149,-0.5720485,1.3548353,4.8585753,0.6897814,-0.04639413,0.5410345,-0.19692427,6.5994654,0.71632415,1.584252,-0.36788422,-0.4923517,-0.8372606,-0.22665894,-0.5731538,-0.25904262,-0.16067913,0.23767407,0.7630092,0.031659395,0.069671385,-0.31568208,-0.13113613,0.47955567,-1.6164412,-0.16484651,-0.0062146615,-0.13343936,-0.075012505,-0.06934033,0.015564347,0.26933965,-0.13164549,0.07320079,0.82253414,-0.36483166,0.067257926,-0.020394173,0.026005495,-0.63099676,0.046397664,0.27883264,-0.0037130043,0.62697375,-0.004869602,-0.032149367,-0.055837434,-0.64238846,-0.1748449,0.0016676949,0.021084422,-0.062087543,-0.57129395
PFm_R,1.0566571,-0.13152447,0.04473038,-0.052140947,-0.6950874,-0.3595322,-0.49225643,3.0824435,0.33633384,0.026716469,0.8100194,-0.23967215,3.094209,-0.519502,0.019935116,0.035242636,0.34273723,-0.29984906,0.27366298,-0.010041379,0.6370234,0.5400126,0.6777373,0.15663631,0.122958,-0.45595405,0.065088965,0.091849454,-0.80198133,0.4983684,0.4371436,0.37408066,0.5761524,1.3127844,-0.044591952,-0.11982801,-0.5403936,-0.24710606,1.298831,-1.1261542,0.015271808,-0.0003165765,0.31636417,0.673529,0.044060405,1.7718009,0.09426933,-0.050523877,-0.014909607,2.6910381,0.0040715276,-0.09513629,-0.039757825,0.40272895,0.9387401,0.4081818,-0.30757093,-0.6512106,-0.088744074,-0.42801464,-0.37908438,-0.07635902,-1.1824679,2.9814422,0.6556109,-0.051405802,2.9248486,1.7711989,0.6208061,3.5689204,-0.6561083,-0.5855952,0.47008047,-0.3762281,-0.041251186,-0.61165094,0.94461644,-0.6301938,0.283216,-1.2665985,1.506337,-0.22571003,-0.5343864,-0.8097744,0.491786,0.27020913,-0.06096161,0.3036768,0.060673602,4.642486,0.5952387,0.20322031,1.7910116,-0.049920708,-0.040069863,-1.2597826,0.40713677,0.5380117,0.061056416,0.10561206,-0.038736023,-0.00512114,0.70620126,-0.45268327,0.37532896,1.0339694,-0.4886706,-0.17011343,0.8477707,-0.04151541,-1.5011504,-0.017476315,1.182325,0.28307968,0.13859762,0.42303386,0.92777526,-0.08458851,-0.4633767,-0.15700941,0.40178853,-0.13840756,-0.24063656,3.8082595
PGi_R,1.1461836,-0.63588107,-0.2989132,-0.7702993,-0.52322733,-0.06838663,-0.09466833,1.4782596,3.7434826,0.15530054,3.0940115,-0.1035347,0.56112444,0.04973123,0.6840343,0.028920837,0.41878483,0.041828156,0.15578622,-0.63257664,-0.07324939,-0.19837697,0.32904434,0.074149445,0.003050405,-0.34054166,0.08314746,0.049673375,-0.20515808,0.5860897,3.1461632,1.3951395,2.0919328,-0.1935998,0.13480516,-0.17272565,-0.1527306,0.08190456,0.37545192,0.3864476,-0.0013348476,-0.00015637542,0.6674427,0.39334682,0.12717485,-0.43153593,-0.36293682,-0.087275036,0.08424761,0.54471284,0.057061184,0.27661824,-0.174709,0.6930985,-0.37524632,0.4314064,1.1678731,0.12748809,0.08782981,-0.5384599,0.23421423,-0.02959746,-0.39463273,0.6970411,0.20463957,0.3386632,1.5360342,2.7653763,0.5447536,1.5110472,-0.71382576,-0.39002976,-0.6377502,-2.329142,0.24295416,-0.42739326,0.3956439,-0.36490014,-0.020702707,-0.8474437,-0.087585054,-0.3682987,-0.11542706,-0.13302769,1.1406149,1.2490132,0.10784035,-0.43188152,0.024683816,0.9047218,-0.09568044,0.051522844,3.4000478,-0.37136346,-0.2787502,-0.39739302,-0.23561922,1.1514518,0.33956593,-0.10233383,1.5412322,-0.07277351,0.06492066,-0.36445472,2.5831134,-0.036408808,-0.1345486,-0.06962876,0.8106618,-0.07488036,-1.5109912,-0.017511055,0.20986499,0.37380788,-1.2089143,0.108958066,-0.069348484,-0.0734553,0.020407895,-0.06212527,-0.0570346,0.11472071,0.14478263,-0.90718955
PGs_R,0.504198,-0.5858137,-0.47797504,-0.8058956,-1.0122159,-0.22893956,-0.043142475,1.0201614,3.8129818,-0.09672226,0.53279734,-0.05923699,1.1246239,-0.00053876266,0.08294807,0.01688412,0.27961144,0.11367616,0.20917463,-0.6956169,0.7105995,0.43070334,0.118656576,-0.101315066,0.026604107,-0.35534516,0.037329964,0.098192446,-0.814121,0.41330212,-0.09835794,0.7668668,3.441504,0.12482673,0.050625887,-0.11388019,-0.45975024,-0.18243094,0.533174,-0.9411559,0.024435785,4.016821e-05,0.009582447,0.14377199,0.061867334,-0.037062913,-0.089717545,-0.06991865,0.54060096,-0.031441446,0.0024689224,0.06365188,0.012813367,0.49632415,-0.3440729,0.97750986,0.73295337,0.21781428,0.13834114,-0.115543924,-0.10669959,-0.1813806,-0.74308896,0.586682,0.25386643,0.91290486,2.9518964,3.9121037,0.5712198,0.7948562,-0.5399247,-0.39499334,0.009277767,-1.7617795,0.24337162,-0.09497375,1.3180498,-0.5627843,-1.5690699,-1.5877833,0.096404865,-0.23499759,-0.2404821,0.38107207,0.6130053,1.082757,0.7863998,-0.22949967,-0.018237965,0.22928642,0.05601457,0.030994717,5.041432,-0.47251028,-0.19046074,-1.0494919,0.91910535,0.734437,0.3494634,-0.30416104,2.3283763,0.013037449,0.71770597,-0.155814,0.36816502,0.064606644,-0.25636393,-0.21662804,0.9910375,0.06656584,-1.1942952,-0.020978298,1.460613,0.51419455,-0.59972847,0.1692587,0.5141917,-0.09059901,-0.06173444,-0.113465704,0.16815698,-0.12906328,0.07603976,0.8760928
V6A_R,1.5513569,0.36837384,-0.7860889,-0.31752992,-0.5691571,0.06692391,-0.08799311,2.685346,-0.24890167,0.023895333,-0.057411373,-0.05034928,0.009414219,-0.2763848,-0.026094032,-0.03827388,0.04751155,-0.119821995,0.058489703,0.27216366,-0.38579726,-0.1530466,0.7778283,0.06053824,-0.071281604,-0.31108713,0.15394151,0.21838914,-1.0505486,-0.23402537,-0.4325374,0.72495276,0.15094861,-0.20054536,0.6157273,-0.15650694,-0.20577066,0.37883973,0.62041354,-0.03893437,1.2780691,-0.00055614964,0.38742393,0.44099778,-0.010847971,2.8863158,-0.6562771,0.17434812,-0.097493485,-0.39803907,-0.09458657,-0.6083828,-0.24007773,-0.22346245,0.8078001,0.9045235,0.39925438,-1.1006526,-0.13242981,0.64798725,-0.64744675,0.48446152,-0.8989004,0.5026801,1.1911796,0.2121374,1.3266958,0.017858148,2.5397522,0.13591933,-1.2602688,-0.6604722,0.09487705,1.1986843,1.2606635,-0.29377955,4.4533005,0.7604681,-0.47300607,0.43889132,1.4166747,-0.36316377,-0.3767652,0.04769878,0.3988654,-0.40669075,1.3874946,0.04572366,-0.030299788,-0.33309832,-0.026817912,0.046818245,0.40785685,0.021462983,-0.5617486,-1.2270275,0.532258,-0.90149134,-0.08774123,1.0663444,-0.35825846,0.0015946833,0.61372596,-0.3177607,-0.35213494,2.4759338,-0.47309616,-0.1424842,0.27693352,-0.08478175,-1.4115151,-0.04914127,0.108866744,-0.049377747,-0.3977449,-0.038106173,0.0511605,-0.18668218,0.21094139,-0.26574242,1.6619704,1.3878924,0.10171307,2.0644255
VMV1_R,-0.02490276,-0.32188165,-0.4319051,0.28907168,0.41180563,0.3829692,-0.22754174,-0.086607255,0.73470926,-0.057592817,-0.3247208,0.2839619,-0.5085553,-0.101852745,-0.005285022,-0.05723355,0.24540614,0.25373977,0.16843858,0.56349844,-0.20985642,-0.14650767,-0.16793495,0.1904423,-0.074767746,-0.06791717,0.041542336,-0.12499439,0.22088365,0.5113966,-0.06115169,3.5507426,1.8822031,-0.06499362,0.19947596,1.0035121,0.099805325,0.049522433,0.7319264,0.82443017,0.55750597,-0.00029440198,0.795342,-0.20496252,-0.13465157,0.17564319,0.07878334,-0.16055854,0.10452537,-0.32087353,0.06930395,-0.28630605,-0.043179266,-0.109847,0.11910136,0.6765764,-0.52334404,-1.017174,-0.22100738,0.61016035,-0.93271077,-0.031371646,-0.45696115,0.03521234,0.19753306,-0.056265283,2.113345,-0.6228964,0.114257455,-0.148516,0.059369527,-0.38408163,-0.3849839,-0.6720664,0.3681923,-0.20479849,3.9354184,0.07732822,0.05933734,0.40925494,-0.08513628,0.16598165,-0.2700769,0.15724063,-0.31431875,0.95956993,1.2406837,0.09819494,0.03696706,-0.07944872,0.039127305,0.2190965,1.1821454,0.044757925,0.14107077,-0.84431016,-0.4446701,0.40825185,0.084257424,-0.009675139,0.40044808,-0.05948076,0.7419022,0.03165378,0.22815733,-0.21410145,-0.050043553,-0.26530054,-0.082533136,-0.0020978495,-0.16746517,0.031548902,0.50180864,0.044648934,0.73913735,-0.10588371,0.31765705,0.024039902,0.7787884,-0.22313152,0.34040537,0.33266163,-0.058182266,0.22318016
VMV3_R,0.21312134,-0.11444916,-0.2696247,0.90825725,-0.345606,-0.62846464,-0.77372724,0.95002323,-0.09938686,-0.026582021,-0.5593413,0.44834632,-0.58409715,-0.20202745,0.48692715,-0.07324437,0.076932125,0.18109848,-0.029482123,0.35692832,-0.03899446,0.13892849,0.17259338,0.33892304,0.0720322,0.32861373,0.07274304,-0.10070677,-0.11093763,0.19206499,0.10552761,3.792288,1.0661196,-0.13834167,1.4864564,0.1549916,0.80598235,0.5749278,0.4760785,0.999141,0.8150977,-0.000281991,0.9949548,0.1708737,-0.19110528,0.3276487,-0.03724867,-0.1067891,0.014945085,-0.64816743,0.05639208,-0.040830996,-0.011758865,-0.2416139,0.46150944,0.42327663,-0.5303583,-1.3208716,-0.30270767,0.092403255,-0.5176805,-0.16660708,-0.29319954,-0.05842412,0.14159565,-0.03657881,2.2054033,-0.3577117,-0.15259588,-0.2957103,-0.107035704,-0.5408324,-0.60199654,-1.4906688,0.89221185,0.5103953,2.7772276,0.8273809,-1.1039208,2.0198703,0.56004536,0.24841298,-0.22137985,0.54960907,-0.015077994,-0.009217523,2.4009333,0.13617934,0.17718284,-0.40058455,0.27068785,0.24636067,1.3540353,0.5057401,-0.12943797,-1.6176143,-0.018630886,0.11558578,0.12651789,-0.019973282,-0.30531272,-0.18654537,0.078227736,0.12494214,0.13920528,0.39655706,-0.06990321,0.23824497,-0.03608824,0.01982607,-0.6519438,-0.031367466,1.3738663,-0.066833064,0.46487212,-0.08492603,-0.08477719,-0.17053427,0.7787636,-0.10298367,0.97964305,1.7130756,0.08131433,-0.077347085
PHA2_R,-0.4121488,0.3443438,0.42151207,0.50266373,-0.12335617,0.5692113,-0.24288794,-0.74193805,7.052421,-0.119008176,-0.48010683,0.14258572,-0.3163296,-0.24741231,0.041023903,-0.071160525,0.036213398,1.8843654,0.84865385,-1.4257182,-0.29754615,-0.42623696,-0.69967073,-0.23486325,0.26009127,-0.32291746,-0.11766184,-0.02037049,1.1922637,0.54491395,-0.20096856,7.588992,7.6155267,0.1251646,0.71678805,1.4245785,0.7434857,-0.041765414,3.2075415,0.7325726,0.19877584,-0.00018682553,0.2632771,0.03837219,0.0037619006,0.70094216,-0.338838,0.0042367587,0.00039684714,-0.95173866,0.06290495,0.37638146,-0.20847785,-0.34905314,-0.42675003,-0.4059976,0.40039742,-1.3123139,-0.040298536,1.6118779,-0.4616889,-0.07747474,-0.43569165,0.24006715,0.21580696,-0.19678384,7.694161,4.3988056,2.292006,0.041825656,-0.02868345,0.073210455,-0.85329294,-3.1345215,0.505447,-0.13929492,7.197037,0.25366354,-0.25211284,-0.19656247,-0.44287303,-0.20409898,-0.45268723,-1.0085351,-0.035483245,4.8061905,3.596872,-0.13938105,0.3253021,-0.47127503,-0.111166954,0.25561556,7.2296586,0.15481165,-0.24921276,-1.4750061,-0.30709293,0.16176581,-0.05022186,-0.6049904,3.9864678,-0.21953428,-0.30523902,1.2698634,-0.24942602,-1.2270896,-0.33464444,-0.48630145,0.07510671,0.07067618,0.54322815,0.016922202,-0.0026816404,0.46132928,-0.42633778,-0.046337273,0.0380537,-0.032861076,0.91504085,-0.031911675,-0.13446271,-0.059058722,-0.1712529,-0.73218054
V4t_R,5.9430594,1.079151,-0.72129494,-0.39834833,-1.6325194,0.75520283,-0.9305241,2.3752882,0.20123783,-0.13821131,-0.3184592,0.1534451,-1.5496348,0.79124755,0.059334956,-0.07386748,0.39124468,-0.08269006,-0.5612661,0.6650379,-0.9338779,-0.9603263,0.03241171,0.78729653,0.0098746205,-0.45873612,0.019354511,-0.15060948,1.5922912,-0.50212383,1.2180476,0.8816897,0.047245417,-0.40182948,0.36276537,0.109350555,2.9137115,1.0456901,0.94001716,0.9914693,3.021153,8.279229e-05,2.7999399,0.17791401,-0.28526834,1.0232614,-0.5232453,-0.016322708,-0.040220793,-0.5342697,-0.09290001,0.7767402,-0.27027756,0.22527447,0.46289292,0.2923144,-0.67706585,-0.051825188,-0.12517007,-0.6754908,-1.5002956,0.45860824,-1.68467,-0.39866912,0.042248566,-0.11676656,-2.041086,0.062257193,0.49638698,-0.42180625,-1.4023764,-0.4967593,0.20834696,1.9885854,2.9694872,0.9081116,-0.061330196,4.161077,-0.8074152,5.6917915,0.061108354,0.2794976,-0.50717735,1.7383206,-0.09858217,-0.38807207,1.6967982,-0.56142527,-0.08699799,-0.018917618,-0.071230516,0.30668256,-0.4220301,-0.48425615,-0.08484909,-3.4215913,-0.49184668,-0.20596983,0.025175303,0.5546579,-0.090123,-0.09154824,0.30909804,-0.103597686,0.20676014,3.925461,-0.47497118,-0.12601706,-0.28836805,-0.096393906,-1.4155946,-0.030850308,0.44464672,-0.33879387,-0.21070646,-0.28048256,-0.20829803,-0.18800013,0.9529828,-0.13479649,1.3144038,4.3850613,-0.17604256,-2.8732893
FST_R,7.1575117,0.68670624,-0.5780279,-0.0055180327,-1.2341616,0.55068725,-1.0958029,2.3200514,-0.33909798,-0.07182705,-0.24336527,-0.21860254,-1.7372086,1.2934407,0.1502672,-0.0725514,0.03184861,-0.058838665,-0.30355814,1.5513409,-1.408613,-1.7211088,-0.048256863,1.015533,0.04599351,-0.2070511,0.21348743,-0.07825244,0.6200117,-0.3033771,2.2335265,0.19497329,-1.4931073,-0.12723054,0.945384,0.0074166856,1.527669,0.86941856,0.7510781,-0.11869176,1.2488856,0.00028557808,3.7910616,0.11656503,-0.4616196,1.4849182,-0.68540806,-0.0402264,-0.07047607,-0.8524043,-0.07817853,1.306778,-0.25383708,0.23190644,0.37263125,-0.61526734,-0.38931376,0.107744984,-0.37151167,-0.9100215,-0.98586166,-0.0824216,-1.1634495,-0.23388635,0.08193246,-0.093678236,-2.4979095,-0.02711938,0.6356759,-0.18813865,-1.4499838,-0.610337,-0.0060854503,1.8416338,4.140746,0.37282372,0.33465517,3.2022853,-0.86126995,6.811984,0.6646729,-0.039737295,-0.6028068,1.4124658,-0.73696864,-0.3366877,2.1569443,0.021319414,-0.00830572,-0.32336372,0.09497894,0.7995264,-0.878758,-0.43819994,-0.11056199,-2.9089804,-1.2334992,-0.24736927,0.16019195,0.32345542,-0.31693906,-0.16954933,0.22309527,-0.57506454,0.6854006,2.282473,-0.20063922,-0.065312184,-0.36634976,-0.07971825,-1.7788101,-0.040022217,0.26579383,-0.05275186,0.1712668,-0.09621304,-0.22634026,-0.12946688,0.91539043,-0.32501128,1.490639,5.2131658,0.16186026,-1.3146443
